movie_id,title,cast,crew
tt0430328,Madhoshi,"[{""name"": ""Bipasha Basu""}, {""name"": ""John Abraham""}, {""name"": ""Priyanshu Chatterjee""}, {""name"": ""Prakash Bharadwaj""}]","[{""job"": ""Director"", ""name"": ""Tanveer Khan""}]"
tt1573072,Housefull,"[{""name"": ""Akshay Kumar""}, {""name"": ""Deepika Padukone""}, {""name"": ""Riteish Deshmukh""}, {""name"": ""Lara Dutta""}]","[{""job"": ""Director"", ""name"": ""Sajid Khan""}]"
tt5668770,Mardaani 2,"[{""name"": ""Rani Mukerji""}, {""name"": ""Avneet Kaur""}, {""name"": ""Sunny Hinduja""}, {""name"": ""Shruti Bapna""}]","[{""job"": ""Director"", ""name"": ""Gopi Puthran""}]"
tt13623916,Toolsidas Junior,"[{""name"": ""Sanjay Dutt""}, {""name"": ""Rajeev Kapoor""}, {""name"": ""Varun Buddhadev""}, {""name"": ""Ankur Vikal""}]","[{""job"": ""Director"", ""name"": ""Mridul Toolsidas""}]"
tt3823392,Love Sonia,"[{""name"": ""Abhishek Bharate""}, {""name"": ""Riya Sisodiya""}, {""name"": ""Mrunal Thakur""}, {""name"": ""Adil Hussain""}]","[{""job"": ""Director"", ""name"": ""Tabrez Noorani""}]"
tt4865436,Hate Story 3,"[{""name"": ""Sharman Joshi""}, {""name"": ""Karan Singh Grover""}, {""name"": ""Zareen Khan""}, {""name"": ""Daisy Shah""}]","[{""job"": ""Director"", ""name"": ""Vishal Pandya""}]"
tt8907974,Looop Lapeta,"[{""name"": ""Taapsee Pannu""}, {""name"": ""Tahir Raj Bhasin""}, {""name"": ""Dibyendu Bhattacharya""}, {""name"": ""K.C. Shankar""}]","[{""job"": ""Director"", ""name"": ""Aakash Bhatia""}]"
tt10483386,Mumbai Saga,"[{""name"": ""John Abraham""}, {""name"": ""Emraan Hashmi""}, {""name"": ""Mahesh Manjrekar""}, {""name"": ""Suniel Shetty""}]","[{""job"": ""Director"", ""name"": ""Sanjay Gupta""}]"
tt0119861,Pardes,"[{""name"": ""Shah Rukh Khan""}, {""name"": ""Mahima Chaudhry""}, {""name"": ""Amrish Puri""}, {""name"": ""Apurva Agnihotri""}]","[{""job"": ""Director"", ""name"": ""Subhash Ghai""}]"
tt0294662,Kaante,"[{""name"": ""Amitabh Bachchan""}, {""name"": ""Sanjay Dutt""}, {""name"": ""Suniel Shetty""}, {""name"": ""Mahesh Manjrekar""}]","[{""job"": ""Director"", ""name"": ""Sanjay Gupta""}]"
tt6354784,The Hungry,"[{""name"": ""Naseeruddin Shah""}, {""name"": ""Tisca Chopra""}, {""name"": ""Neeraj Kabi""}, {""name"": ""Antonio Aakeel""}]","[{""job"": ""Director"", ""name"": ""Bornila Chatterjee""}]"
tt11364772,Kabzaa,"[{""name"": ""Upendra""}, {""name"": ""Sudeep""}, {""name"": ""Shriya Saran""}, {""name"": ""Shivarajkumar""}]","[{""job"": ""Director"", ""name"": ""R. Chandru, Shivu Hiremath, Soori""}]"
tt15121860,Forensic,"[{""name"": ""Radhika Apte""}, {""name"": ""Vikrant Massey""}, {""name"": ""Prachi Desai""}, {""name"": ""Anant Mahadevan""}]","[{""job"": ""Director"", ""name"": ""Vishal Furia""}]"
tt0811066,Shootout at Lokhandwala,"[{""name"": ""Amitabh Bachchan""}, {""name"": ""Sanjay Dutt""}, {""name"": ""Suniel Shetty""}, {""name"": ""Arbaaz Khan""}]","[{""job"": ""Director"", ""name"": ""Apoorva Lakhia""}]"
tt15614274,Double XL,"[{""name"": ""Sonakshi Sinha""}, {""name"": ""Huma Qureshi""}, {""name"": ""Zaheer Iqbal""}, {""name"": ""Mahat Raghavendra""}]","[{""job"": ""Director"", ""name"": ""Satram Ramani""}]"
tt12740760,Phone Bhoot,"[{""name"": ""Katrina Kaif""}, {""name"": ""Ishaan Khattar""}, {""name"": ""Siddhant Chaturvedi""}, {""name"": ""Jackie Shroff""}]","[{""job"": ""Director"", ""name"": ""Gurmmeet Singh""}]"
tt11102262,Cadaver,"[{""name"": ""Amala Paul""}, {""name"": ""Riythvika Panneerselvam""}, {""name"": ""Munishkanth""}, {""name"": ""Harish Uthaman""}]","[{""job"": ""Director"", ""name"": ""Anoop Panicker""}]"
tt2797242,Bombay Talkies,"[{""name"": ""Rani Mukerji""}, {""name"": ""Randeep Hooda""}, {""name"": ""Saqib Saleem""}, {""name"": ""Nawazuddin Siddiqui""}]","[{""job"": ""Director"", ""name"": ""Zoya Akhtar, Dibakar Banerjee, Karan Johar, Anurag Kashyap""}]"
tt23472806,Almost Pyaar with DJ Mohabbat,"[{""name"": ""Alaya F""}, {""name"": ""Karan Mehta""}, {""name"": ""Vicky Kaushal""}, {""name"": ""Sapna Pabbi""}]","[{""job"": ""Director"", ""name"": ""Anurag Kashyap""}]"
tt9348296,Oh! Baby,"[{""name"": ""Samantha Ruth Prabhu""}, {""name"": ""Lakshmi""}, {""name"": ""Rajendra Prasad""}, {""name"": ""Teja Sajja""}]","[{""job"": ""Director"", ""name"": ""B.V. Nandini Reddy""}]"
tt10895556,Rashmi Rocket,"[{""name"": ""Taapsee Pannu""}, {""name"": ""Priyanshu Painyuli""}, {""name"": ""Abhishek Banerjee""}, {""name"": ""Supriya Pathak""}]","[{""job"": ""Director"", ""name"": ""Akarsh Khurana""}]"
tt0173080,Pyaar Kiya To Darna Kya,"[{""name"": ""Salman Khan""}, {""name"": ""Kajol""}, {""name"": ""Arbaaz Khan""}, {""name"": ""Anjala Zaveri""}]","[{""job"": ""Director"", ""name"": ""Sohail Khan""}]"
tt8108268,The Tashkent Files,"[{""name"": ""Shweta Basu Prasad""}, {""name"": ""Mithun Chakraborty""}, {""name"": ""Naseeruddin Shah""}, {""name"": ""Pankaj Tripathi""}]","[{""job"": ""Director"", ""name"": ""Vivek Agnihotri""}]"
tt7618184,Mulk,"[{""name"": ""Taapsee Pannu""}, {""name"": ""Rishi Kapoor""}, {""name"": ""Neena Gupta""}, {""name"": ""Ashutosh Rana""}]","[{""job"": ""Director"", ""name"": ""Anubhav Sinha""}]"
tt2112131,Dabangg 2,"[{""name"": ""Salman Khan""}, {""name"": ""Sonakshi Sinha""}, {""name"": ""Prakash Raj""}, {""name"": ""Vinod Khanna""}]","[{""job"": ""Director"", ""name"": ""Arbaaz Khan""}]"
tt8550208,Romeo Akbar Walter,"[{""name"": ""John Abraham""}, {""name"": ""Mouni Roy""}, {""name"": ""Jackie Shroff""}, {""name"": ""Gyanendra Tripathi""}]","[{""job"": ""Director"", ""name"": ""Robbie Grewal""}]"
tt17592606,DAMaN,"[{""name"": ""Karan Kandhapan""}, {""name"": ""Babushan Mohanty""}, {""name"": ""Dipanwit Dashmohapatra""}, {""name"": ""Manaswani Takri""}]","[{""job"": ""Director"", ""name"": ""Lenka Debiprasad, Vishal Mourya""}]"
tt1202540,Dil Bole Hadippa!,"[{""name"": ""Shahid Kapoor""}, {""name"": ""Rani Mukerji""}, {""name"": ""Anupam Kher""}, {""name"": ""Dalip Tahil""}]","[{""job"": ""Director"", ""name"": ""Anurag Singh""}]"
tt1890363,Buddha in a Traffic Jam,"[{""name"": ""Anupam Kher""}, {""name"": ""Anchal Dwivedi""}, {""name"": ""Mahie Gill""}, {""name"": ""Pallavi Joshi""}]","[{""job"": ""Director"", ""name"": ""Vivek Agnihotri""}]"
tt28782545,The Purvanchal Files,"[{""name"": ""R . Siddharth""}, {""name"": ""Shivani Thakur""}, {""name"": ""Zarina Wahab""}, {""name"": ""Govind Namdeo""}]","[{""job"": ""Director"", ""name"": ""Swarup Ghosh""}]"
tt27539086,800,"[{""name"": ""Nassar""}, {""name"": ""Madhur Mittal""}, {""name"": ""Narain""}, {""name"": ""Mahima Nambiar""}]","[{""job"": ""Director"", ""name"": ""M.S. Sripathy""}]"
tt5316648,Blind,"[{""name"": ""Sonam Kapoor""}, {""name"": ""Lucy Aarden""}, {""name"": ""Danesh Razvi""}, {""name"": ""Shubham Saraf""}]","[{""job"": ""Director"", ""name"": ""Shome Makhija""}]"
tt1275863,Love Aaj Kal,"[{""name"": ""Saif Ali Khan""}, {""name"": ""Deepika Padukone""}, {""name"": ""Rishi Kapoor""}, {""name"": ""Rahul Khanna""}]","[{""job"": ""Director"", ""name"": ""Imtiaz Ali""}]"
tt0250415,Har Dil Jo Pyar Karega...,"[{""name"": ""Salman Khan""}, {""name"": ""Preity G Zinta""}, {""name"": ""Rani Mukerji""}, {""name"": ""Rajeev Verma""}]","[{""job"": ""Director"", ""name"": ""Raj Kanwar""}]"
tt3614516,Ankhon Dekhi,"[{""name"": ""Sanjay Mishra""}, {""name"": ""Seema Pahwa""}, {""name"": ""Rajat Kapoor""}, {""name"": ""Taranjit Kaur""}]","[{""job"": ""Director"", ""name"": ""Rajat Kapoor""}]"
tt23864864,Joram,"[{""name"": ""Mohd. Zeeshan Ayyub""}, {""name"": ""Manoj Bajpayee""}, {""name"": ""Tannishtha Chatterjee""}, {""name"": ""Rajshri Deshpande""}]","[{""job"": ""Director"", ""name"": ""Devashish Makhija""}]"
tt20840000,Ardh,"[{""name"": ""Rajpal Naurang Yadav""}, {""name"": ""Rubina Dilaik""}, {""name"": ""Hiten Tejwani""}, {""name"": ""Swastik Tiwari""}]","[{""job"": ""Director"", ""name"": ""Palash Muchal""}]"
tt3554418,Khoobsurat,"[{""name"": ""Sonam Kapoor""}, {""name"": ""Fawad Khan""}, {""name"": ""Ratna Pathak Shah""}, {""name"": ""Kirron Kher""}]","[{""job"": ""Director"", ""name"": ""Shashanka Ghosh""}]"
tt10699086,Bachchhan Paandey,"[{""name"": ""Akshay Kumar""}, {""name"": ""Kriti Sanon""}, {""name"": ""Jacqueline Fernandez""}, {""name"": ""Pankaj Tripathi""}]","[{""job"": ""Director"", ""name"": ""Farhad Samji""}]"
tt0118751,Border,"[{""name"": ""Sunny Deol""}, {""name"": ""Suniel Shetty""}, {""name"": ""Akshaye Khanna""}, {""name"": ""Jackie Shroff""}]","[{""job"": ""Director"", ""name"": ""J.P. Dutta""}]"
tt6588966,Hichki,"[{""name"": ""Rani Mukerji""}, {""name"": ""Naisha Khanna""}, {""name"": ""Neeraj Kabi""}, {""name"": ""Rohit Saraf""}]","[{""job"": ""Director"", ""name"": ""Malhotra P. Siddharth""}]"
tt4909752,Rangoon,"[{""name"": ""Kangana Ranaut""}, {""name"": ""Shahid Kapoor""}, {""name"": ""Saif Ali Khan""}, {""name"": ""Manav Vij""}]","[{""job"": ""Director"", ""name"": ""Vishal Bhardwaj""}]"
tt11046300,Ujda Chaman,"[{""name"": ""Sunny Singh""}, {""name"": ""Maanvi Gagroo""}, {""name"": ""Karishma Sharma""}, {""name"": ""Gagan Arora""}]","[{""job"": ""Director"", ""name"": ""Abhishek Pathak""}]"
tt0083578,Arth,"[{""name"": ""Shabana Azmi""}, {""name"": ""Kulbhushan Kharbanda""}, {""name"": ""Smita Patil""}, {""name"": ""Raj Kiran""}]","[{""job"": ""Director"", ""name"": ""Mahesh Bhatt""}]"
tt0110546,Mohra,"[{""name"": ""Akshay Kumar""}, {""name"": ""Suniel Shetty""}, {""name"": ""Raveena Tandon""}, {""name"": ""Naseeruddin Shah""}]","[{""job"": ""Director"", ""name"": ""Rajiv Rai""}]"
tt23475174,Untitled Soorarai Pottru remake,"[{""name"": ""Akshay Kumar""}, {""name"": ""Radhika Madan""}, {""name"": ""Paresh Rawal""}, {""name"": ""R. Sarathkumar""}]","[{""job"": ""Director"", ""name"": ""Sudha Kongara""}]"
tt3679060,Dishoom,"[{""name"": ""John Abraham""}, {""name"": ""Varun Dhawan""}, {""name"": ""Jacqueline Fernandez""}, {""name"": ""Akshaye Khanna""}]","[{""job"": ""Director"", ""name"": ""Rohit Dhawan""}]"
tt11433822,Aankh Micholi,"[{""name"": ""Paresh Rawal""}, {""name"": ""Sharman Joshi""}, {""name"": ""Abhimanyu Dasani""}, {""name"": ""Mrunal Thakur""}]","[{""job"": ""Director"", ""name"": ""Umesh Shukla""}]"
tt0477253,Aashiq Banaya Aapne: Love Takes Over,"[{""name"": ""Emraan Hashmi""}, {""name"": ""Tanushree Dutta""}, {""name"": ""Sonu Sood""}, {""name"": ""Preeti Ganguli""}]","[{""job"": ""Director"", ""name"": ""Aditya Datt""}]"
tt1092005,Golmaal Returns,"[{""name"": ""Ajay Devgn""}, {""name"": ""Kareena Kapoor""}, {""name"": ""Arshad Warsi""}, {""name"": ""Tusshar Kapoor""}]","[{""job"": ""Director"", ""name"": ""Rohit Shetty""}]"
tt6102396,Kaalakaandi,"[{""name"": ""Saif Ali Khan""}, {""name"": ""Asif Basra""}, {""name"": ""Neil Bhoopalam""}, {""name"": ""Ankit Bisht""}]","[{""job"": ""Director"", ""name"": ""Akshat Verma""}]"
tt0488836,Hanuman,"[{""name"": ""Mukesh Khanna""}, {""name"": ""Viraj""}, {""name"": ""Mona Shetty""}, {""name"": ""Sumeet Pathak""}]","[{""job"": ""Director"", ""name"": ""V.G. Samant, Milind Ukey""}]"
tt19394258,Tariq,"[{""name"": ""John Abraham""}, {""name"": ""Rukmini Maitra""}, {""name"": ""Gajala""}, {""name"": ""Sujith Shanker""}]","[{""job"": ""Director"", ""name"": ""Arun Gopalan""}]"
tt0100095,Maine Pyar Kiya,"[{""name"": ""Salman Khan""}, {""name"": ""Bhagyashree Patwardhan""}, {""name"": ""Alok Nath""}, {""name"": ""Rajeev Verma""}]","[{""job"": ""Director"", ""name"": ""Sooraj R. Barjatya""}]"
tt3717068,Court,"[{""name"": ""Vira Sathidar""}, {""name"": ""Vivek Gomber""}, {""name"": ""Geetanjali Kulkarni""}, {""name"": ""Pradeep Joshi""}]","[{""job"": ""Director"", ""name"": ""Chaitanya Tamhane""}]"
tt8983164,Chhalaang,"[{""name"": ""Rajkummar Rao""}, {""name"": ""Nushrratt Bharuccha""}, {""name"": ""Mohd. Zeeshan Ayyub""}, {""name"": ""Saurabh Shukla""}]","[{""job"": ""Director"", ""name"": ""Hansal Mehta""}]"
tt9648672,Street Dancer 3D,"[{""name"": ""Varun Dhawan""}, {""name"": ""Shraddha Kapoor""}, {""name"": ""Prabhu Deva""}, {""name"": ""Nora Fatehi""}]","[{""job"": ""Director"", ""name"": ""Remo D'Souza""}]"
tt8983228,Jhund,"[{""name"": ""Amitabh Bachchan""}, {""name"": ""Ankush Gedam""}, {""name"": ""Babu Kshatriya""}, {""name"": ""Jerico Robert""}]","[{""job"": ""Director"", ""name"": ""Nagraj Manjule""}]"
tt8733898,U-Turn,"[{""name"": ""Samantha Ruth Prabhu""}, {""name"": ""Aadhi""}, {""name"": ""Bhoomika Chawla""}, {""name"": ""Rahul Ravindran""}]","[{""job"": ""Director"", ""name"": ""Pawan Kumar""}]"
tt10152736,Thalaivi,"[{""name"": ""Kangana Ranaut""}, {""name"": ""Arvind Swami""}, {""name"": ""Nassar""}, {""name"": ""Samuthirakani""}]","[{""job"": ""Director"", ""name"": ""A.L. Vijay""}]"
tt0216817,Hum Saath-Saath Hain,"[{""name"": ""Mohnish Behl""}, {""name"": ""Salman Khan""}, {""name"": ""Saif Ali Khan""}, {""name"": ""Tabu""}]","[{""job"": ""Director"", ""name"": ""Sooraj R. Barjatya""}]"
tt7027278,Kedarnath,"[{""name"": ""Sushant Singh Rajput""}, {""name"": ""Sara Ali Khan""}, {""name"": ""Nitish Bharadwaj""}, {""name"": ""Alka Amin""}]","[{""job"": ""Director"", ""name"": ""Abhishek Kapoor""}]"
tt1291465,Raajneeti,"[{""name"": ""Ajay Devgn""}, {""name"": ""Ranbir Kapoor""}, {""name"": ""Nana Patekar""}, {""name"": ""Katrina Kaif""}]","[{""job"": ""Director"", ""name"": ""Prakash Jha""}]"
tt9248972,Mission Mangal,"[{""name"": ""Akshay Kumar""}, {""name"": ""Vidya Balan""}, {""name"": ""Taapsee Pannu""}, {""name"": ""Sonakshi Sinha""}]","[{""job"": ""Director"", ""name"": ""Jagan Shakti""}]"
tt19864958,Maja Ma,"[{""name"": ""Madhuri Dixit""}, {""name"": ""Ritwik Bhowmik""}, {""name"": ""Barkha Singh""}, {""name"": ""Gajraj Rao""}]","[{""job"": ""Director"", ""name"": ""Anand Tiwari""}]"
tt1532957,Paa,"[{""name"": ""Amitabh Bachchan""}, {""name"": ""Abhishek Bachchan""}, {""name"": ""Vidya Balan""}, {""name"": ""Paresh Rawal""}]","[{""job"": ""Director"", ""name"": ""R. Balki""}]"
tt0116950,Maachis,"[{""name"": ""Om Puri""}, {""name"": ""Tabu""}, {""name"": ""Chandrachur Singh""}, {""name"": ""Kanwaljeet Singh""}]","[{""job"": ""Director"", ""name"": ""Gulzar""}]"
tt9537274,The Intern,"[{""name"": ""Deepika Padukone""}, {""name"": ""Amitabh Bachchan""}, {""name"": ""Neena Gupta""}]","[{""job"": ""Director"", ""name"": ""Amit Ravindernath Sharma""}]"
tt8176040,Panipat,"[{""name"": ""Arjun Kapoor""}, {""name"": ""Sanjay Dutt""}, {""name"": ""Kriti Sanon""}, {""name"": ""Mohnish Behl""}]","[{""job"": ""Director"", ""name"": ""Ashutosh Gowariker""}]"
tt0227194,One 2 Ka 4,"[{""name"": ""Shah Rukh Khan""}, {""name"": ""Jackie Shroff""}, {""name"": ""Juhi Chawla""}, {""name"": ""Nirmal Pandey""}]","[{""job"": ""Director"", ""name"": ""Shashilal K. Nair""}]"
tt3019620,Titli,"[{""name"": ""Shashank Arora""}, {""name"": ""Ranvir Shorey""}, {""name"": ""Shivani Raghuvanshi""}, {""name"": ""Amit Sial""}]","[{""job"": ""Director"", ""name"": ""Kanu Behl""}]"
tt2198235,Monsoon Shootout,"[{""name"": ""Vijay Varma""}, {""name"": ""Nawazuddin Siddiqui""}, {""name"": ""Neeraj Kabi""}, {""name"": ""Geetanjali Thapa""}]","[{""job"": ""Director"", ""name"": ""Amit Kumar""}]"
tt2621000,Jolly LLB,"[{""name"": ""Arshad Warsi""}, {""name"": ""Amrita Rao""}, {""name"": ""Boman Irani""}, {""name"": ""Saurabh Shukla""}]","[{""job"": ""Director"", ""name"": ""Subhash Kapoor""}]"
tt0415908,Kaal,"[{""name"": ""Ajay Devgn""}, {""name"": ""Vivek Oberoi""}, {""name"": ""John Abraham""}, {""name"": ""Lara Dutta""}]","[{""job"": ""Director"", ""name"": ""Soham Shah""}]"
tt0110076,Hum Aapke Hain Koun..!,"[{""name"": ""Madhuri Dixit""}, {""name"": ""Salman Khan""}, {""name"": ""Mohnish Behl""}, {""name"": ""Renuka Shahane""}]","[{""job"": ""Director"", ""name"": ""Sooraj R. Barjatya""}]"
tt6143422,Kadvi Hawa,"[{""name"": ""Sanjay Mishra""}, {""name"": ""Ranvir Shorey""}, {""name"": ""Tillotama Shome""}, {""name"": ""Bhupesh Singh""}]","[{""job"": ""Director"", ""name"": ""Nila Madhab Panda""}]"
tt6926486,Daddy,"[{""name"": ""Arjun Rampal""}, {""name"": ""Aishwarya Rajesh""}, {""name"": ""Nishikant Kamat""}, {""name"": ""Rajesh Shringarpure""}]","[{""job"": ""Director"", ""name"": ""Ashim Ahluwalia""}]"
tt0477252,36 China Town,"[{""name"": ""Akshaye Khanna""}, {""name"": ""Shahid Kapoor""}, {""name"": ""Kareena Kapoor""}, {""name"": ""Paresh Rawal""}]","[{""job"": ""Director"", ""name"": ""Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla""}]"
tt0220757,Shool,"[{""name"": ""Manoj Bajpayee""}, {""name"": ""Raveena Tandon""}, {""name"": ""Sayaji Shinde""}, {""name"": ""Yashpal Sharma""}]","[{""job"": ""Director"", ""name"": ""Eeshwar Nivas""}]"
tt4354740,Dharam Sankat Mein,"[{""name"": ""Naseeruddin Shah""}, {""name"": ""Paresh Rawal""}, {""name"": ""Annu Kapoor""}, {""name"": ""Gagan Gupta""}]","[{""job"": ""Director"", ""name"": ""Fuwad Khan""}]"
tt10230422,Class of 83,"[{""name"": ""Bobby Deol""}, {""name"": ""Anup Soni""}, {""name"": ""Joy Sengupta""}, {""name"": ""Hitesh Bhojraj""}]","[{""job"": ""Director"", ""name"": ""Atul Sabharwal""}]"
tt16867258,Sheran Di Kaum Punjabi,"[{""name"": ""Sanjay Dutt""}, {""name"": ""Gippy Grewal""}, {""name"": ""Harpreet Kaler""}, {""name"": ""Ravi Dehru""}]","[{""job"": ""Director"", ""name"": ""Gippy Grewal""}]"
tt3802576,Brothers,"[{""name"": ""Akshay Kumar""}, {""name"": ""Sidharth Malhotra""}, {""name"": ""Jackie Shroff""}, {""name"": ""Jacqueline Fernandez""}]","[{""job"": ""Director"", ""name"": ""Karan Malhotra""}]"
tt0337971,Deewangee,"[{""name"": ""Ajay Devgn""}, {""name"": ""Akshaye Khanna""}, {""name"": ""Urmila Matondkar""}, {""name"": ""Farida Jalal""}]","[{""job"": ""Director"", ""name"": ""Anees Bazmee""}]"
tt5713232,Madaari,"[{""name"": ""Irrfan Khan""}, {""name"": ""Jimmy Shergill""}, {""name"": ""Vishesh Bansal""}, {""name"": ""Tushar Dalvi""}]","[{""job"": ""Director"", ""name"": ""Nishikant Kamat""}]"
tt0068257,Bawarchi,"[{""name"": ""Rajesh Khanna""}, {""name"": ""Jaya Bachchan""}, {""name"": ""Usha Kiran""}, {""name"": ""Harindranath Chattopadhyay""}]","[{""job"": ""Director"", ""name"": ""Hrishikesh Mukherjee""}]"
tt1736552,Breakaway,"[{""name"": ""Vinay Virmani""}, {""name"": ""Camilla Belle""}, {""name"": ""Russell Peters""}, {""name"": ""Rob Lowe""}]","[{""job"": ""Director"", ""name"": ""Robert Lieberman""}]"
tt0054098,Mughal-E-Azam,"[{""name"": ""Prithviraj Kapoor""}, {""name"": ""Madhubala""}, {""name"": ""Dilip Kumar""}, {""name"": ""Durga Khote""}]","[{""job"": ""Director"", ""name"": ""K. Asif""}]"
tt5613834,A Gentleman,"[{""name"": ""Sidharth Malhotra""}, {""name"": ""Jacqueline Fernandez""}, {""name"": ""Darshan Kumaar""}, {""name"": ""Hussain Dalal""}]","[{""job"": ""Director"", ""name"": ""Krishna D.K., Raj Nidimoru""}]"
tt1230165,Rock On!!,"[{""name"": ""Arjun Rampal""}, {""name"": ""Farhan Akhtar""}, {""name"": ""Luke Kenny""}, {""name"": ""Purab Kohli""}]","[{""job"": ""Director"", ""name"": ""Abhishek Kapoor""}]"
tt12882620,Evil Eye,"[{""name"": ""Sarita Choudhury""}, {""name"": ""Sunita Mani""}, {""name"": ""Bernard White""}, {""name"": ""Omar Maskati""}]","[{""job"": ""Director"", ""name"": ""Elan Dassani, Rajeev Dassani""}]"
tt2929690,Margarita with a Straw,"[{""name"": ""Kalki Koechlin""}, {""name"": ""Revathi""}, {""name"": ""Sayani Gupta""}, {""name"": ""Hussain Dalal""}]","[{""job"": ""Director"", ""name"": ""Shonali Bose, Nilesh Maniyar""}]"
tt28635101,Rakshak India's Braves,"[{""name"": ""Aayat""}, {""name"": ""Jatin Ahuja""}, {""name"": ""Ravi Aneja""}, {""name"": ""Sanju Banerjee""}]","[{""job"": ""Director"", ""name"": ""Akshay Choubey""}]"
tt26229612,The Diplomat,"[{""name"": ""Kumud Mishra""}, {""name"": ""Sharib Hashmi""}, {""name"": ""Amitoj Mann""}, {""name"": ""John Abraham""}]","[{""job"": ""Director"", ""name"": ""Shivam Nair""}]"
tt0136352,Koyla,"[{""name"": ""Shah Rukh Khan""}, {""name"": ""Madhuri Dixit""}, {""name"": ""Amrish Puri""}, {""name"": ""Ranjeet Bedi""}]","[{""job"": ""Director"", ""name"": ""Rakesh Roshan""}]"
tt0114726,Trimurti,"[{""name"": ""Jackie Shroff""}, {""name"": ""Anil Kapoor""}, {""name"": ""Shah Rukh Khan""}, {""name"": ""Priya Tendulkar""}]","[{""job"": ""Director"", ""name"": ""Mukul Anand""}]"
tt10964430,Thappad,"[{""name"": ""Taapsee Pannu""}, {""name"": ""Pavail Gulati""}, {""name"": ""Kumud Mishra""}, {""name"": ""Ratna Pathak Shah""}]","[{""job"": ""Director"", ""name"": ""Anubhav Sinha""}]"
tt1918886,Joker,"[{""name"": ""Akshay Kumar""}, {""name"": ""Sonakshi Sinha""}, {""name"": ""Shreyas Talpade""}, {""name"": ""Minissha Lamba""}]","[{""job"": ""Director"", ""name"": ""Shirish Kunder""}]"
tt22311492,Nazar Andaaz,"[{""name"": ""Abhishek Banerjee""}, {""name"": ""Divya Dutta""}, {""name"": ""Namrata Kapoor""}, {""name"": ""Kumud Mishra""}]","[{""job"": ""Director"", ""name"": ""Vikrant Deshmukh""}]"
tt10333912,Gulabo Sitabo,"[{""name"": ""Amitabh Bachchan""}, {""name"": ""Ayushmann Khurrana""}, {""name"": ""Vijay Raaz""}, {""name"": ""Brijendra Kala""}]","[{""job"": ""Director"", ""name"": ""Shoojit Sircar, Kuran Dhillon""}]"
tt5743656,Phobia,"[{""name"": ""Radhika Apte""}, {""name"": ""Amrita Bagchi""}, {""name"": ""Nivedita Bhattacharya""}, {""name"": ""Yashaswini Dayama""}]","[{""job"": ""Director"", ""name"": ""Pavan Kirpalani""}]"
tt8581230,B.A. Pass 2,"[{""name"": ""Kritika Sachdeva""}, {""name"": ""Satiiysh Saarathy Sasho""}, {""name"": ""Sanghmitra Hitaishi""}, {""name"": ""Indraneil Sengupta""}]","[{""job"": ""Director"", ""name"": ""Shadab Khan, Shadab Khan""}]"
tt2658126,Commando,"[{""name"": ""Vidyut Jammwal""}, {""name"": ""Hsieh Chang Hai""}, {""name"": ""Nelson Liao Sheng Hua""}, {""name"": ""Ishita Vyas""}]","[{""job"": ""Director"", ""name"": ""Dilip Ghosh""}]"
tt0107311,Khal Nayak,"[{""name"": ""Sanjay Dutt""}, {""name"": ""Madhuri Dixit""}, {""name"": ""Jackie Shroff""}, {""name"": ""Rakhee Gulzar""}]","[{""job"": ""Director"", ""name"": ""Subhash Ghai""}]"
tt1120897,Dhan Dhana Dhan Goal,"[{""name"": ""John Abraham""}, {""name"": ""Arshad Warsi""}, {""name"": ""Bipasha Basu""}, {""name"": ""Boman Irani""}]","[{""job"": ""Director"", ""name"": ""Vivek Agnihotri""}]"
